"","time","status","condition","subject","acceleration"
"5140",74,"S","SPF","subject 15",0.76717
"5141",75,"S","SPF","subject 15",-1.034926
"5142",76,"NS","SPF","subject 15",-0.189897
"5143",77,"NS","SPF","subject 15",-0.16765
"5144",78,"NS","SPF","subject 15",0.495393
"5145",79,"NS","SPF","subject 15",3.75334
"5146",80,"NS","SPF","subject 15",8.26968
"5147",81,"S","SPF","subject 15",7.8092
"5148",82,"S","SPF","subject 15",-1.9157
"5149",83,"S","SPF","subject 15",-9.35662
"5150",84,"S","SPF","subject 15",-0.630460000000001
"5151",85,"S","SPF","subject 15",5.58748
"5152",86,"NS","SPF","subject 15",-1.521
"5153",87,"NS","SPF","subject 15",-2.4953
"5154",88,"NS","SPF","subject 15",0.0125000000000011
"5155",89,"NS","SPF","subject 15",-4.16072
"5156",90,"NS","SPF","subject 15",-1.63105
"5157",91,"S","SPF","subject 15",-3.04156
"5158",92,"S","SPF","subject 15",-1.038165
"5159",93,"S","SPF","subject 15",0.184592
"5160",94,"S","SPF","subject 15",-0.306975
"5161",95,"S","SPF","subject 15",0.285602
"5162",96,"NS","SPF","subject 15",-0.213325
"5163",97,"NS","SPF","subject 15",-0.330769
"5164",98,"NS","SPF","subject 15",-0.176933
"5165",99,"NS","SPF","subject 15",0.835624
"5166",100,"NS","SPF","subject 15",-0.471868
"5167",101,"S","SPF","subject 15",-0.161336
"5168",102,"S","SPF","subject 15",0.910283
"5169",103,"S","SPF","subject 15",0.10713
"5170",104,"S","SPF","subject 15",-0.474431
"5171",105,"S","SPF","subject 15",-0.44885
"5172",106,"NS","SPF","subject 15",-0.057976
"5173",107,"NS","SPF","subject 15",-0.09296
"5174",108,"NS","SPF","subject 15",0.608044
"5175",109,"NS","SPF","subject 15",1.380833
"5176",110,"NS","SPF","subject 15",3.24371
"5177",111,"S","SPF","subject 15",-1.04714
"5178",112,"S","SPF","subject 15",-1.68495
"5179",113,"S","SPF","subject 15",-1.02788
"5180",114,"S","SPF","subject 15",-0.47313
"5181",115,"S","SPF","subject 15",0.43156
"5182",116,"NS","SPF","subject 15",0.72535
"5183",117,"NS","SPF","subject 15",-0.99377
"5184",118,"NS","SPF","subject 15",-0.907905
"5185",119,"NS","SPF","subject 15",0.08199
"5186",120,"NS","SPF","subject 15",2.644915
"5187",121,"S","SPF","subject 15",1.19338
"5188",122,"S","SPF","subject 15",3.3594
"5189",123,"S","SPF","subject 15",-0.14725
"5190",124,"S","SPF","subject 15",-2.76663
"5191",125,"S","SPF","subject 15",5.49576
"5192",126,"NS","SPF","subject 15",0.773999999999999
"5193",127,"NS","SPF","subject 15",-2.44623
"5194",128,"NS","SPF","subject 15",-3.32814
"5195",129,"NS","SPF","subject 15",7.77567
"5196",130,"NS","SPF","subject 15",13.8776
"5197",131,"S","SPF","subject 15",-2.0871
"5198",132,"S","SPF","subject 15",-8.1769
"5199",133,"S","SPF","subject 15",14.0962
"5200",134,"S","SPF","subject 15",NA
"5201",135,"S","SPF","subject 15",NA
"5202",136,"NS","SPF","subject 15",NA
"5203",137,"NS","SPF","subject 15",NA
"5204",138,"NS","SPF","subject 15",NA
"5205",139,"NS","SPF","subject 15",NA
"5206",140,"NS","SPF","subject 15",NA
"5207",141,"S","SPF","subject 15",NA
"5208",142,"S","SPF","subject 15",NA
"5209",143,"S","SPF","subject 15",NA
"5210",144,"S","SPF","subject 15",NA
"5211",145,"S","SPF","subject 15",NA
"5212",146,"NS","SPF","subject 15",NA
"5213",147,"NS","SPF","subject 15",NA
"5214",148,"NS","SPF","subject 15",NA
"5215",149,"NS","SPF","subject 15",NA
"5216",1,"S","SPF","subject 16",22.20909
"5217",2,"S","SPF","subject 16",23.3886
"5218",3,"S","SPF","subject 16",5.641
"5219",4,"S","SPF","subject 16",-5.8075
"5220",5,"S","SPF","subject 16",-26.5621
"5221",6,"NS","SPF","subject 16",-12.27823
"5222",7,"NS","SPF","subject 16",-4.68013
"5223",8,"NS","SPF","subject 16",-0.80562
"5224",9,"NS","SPF","subject 16",-0.78567
"5225",10,"NS","SPF","subject 16",-0.81055
"5226",11,"S","SPF","subject 16",-0.420002
"5227",12,"S","SPF","subject 16",-0.237167
"5228",13,"S","SPF","subject 16",-0.257659
"5229",14,"S","SPF","subject 16",0.006815
"5230",15,"S","SPF","subject 16",0.381809
"5231",16,"NS","SPF","subject 16",-0.217317
"5232",17,"NS","SPF","subject 16",-0.11144
"5233",18,"NS","SPF","subject 16",-0.055447
"5234",19,"NS","SPF","subject 16",-0.0603763
"5235",20,"NS","SPF","subject 16",0.0316374
"5236",21,"S","SPF","subject 16",0.00638910000000001
"5237",22,"S","SPF","subject 16",0.2091458
"5238",23,"S","SPF","subject 16",-0.121711
"5239",24,"S","SPF","subject 16",-0.1095382
"5240",25,"S","SPF","subject 16",0.0319132
"5241",26,"NS","SPF","subject 16",0.233193
"5242",27,"NS","SPF","subject 16",-0.168936
"5243",28,"NS","SPF","subject 16",-0.058051
"5244",29,"NS","SPF","subject 16",-0.0538378
"5245",30,"NS","SPF","subject 16",0.0003289
"5246",31,"S","SPF","subject 16",0.0089226
"5247",32,"S","SPF","subject 16",0.1670513
"5248",33,"S","SPF","subject 16",-0.00867700000000002
"5249",34,"S","SPF","subject 16",-0.107091
"5250",35,"S","SPF","subject 16",-0.0572202
"5251",36,"NS","SPF","subject 16",0.2909412
"5252",37,"NS","SPF","subject 16",-0.149405
"5253",38,"NS","SPF","subject 16",-0.1014278
"5254",39,"NS","SPF","subject 16",-0.0556671
"5255",40,"NS","SPF","subject 16",0.0369973
"5256",41,"S","SPF","subject 16",-0.0579939
"5257",42,"S","SPF","subject 16",0.1058375
"5258",43,"S","SPF","subject 16",0.176651
"5259",44,"S","SPF","subject 16",-0.150473
"5260",45,"S","SPF","subject 16",-0.0781715
"5261",46,"NS","SPF","subject 16",-0.0381117
"5262",47,"NS","SPF","subject 16",0.3446602
"5263",48,"NS","SPF","subject 16",-0.203026
"5264",49,"NS","SPF","subject 16",-0.0864969
"5265",50,"NS","SPF","subject 16",-0.019687
"5266",51,"S","SPF","subject 16",-0.0381898
"5267",52,"S","SPF","subject 16",0.031765
"5268",53,"S","SPF","subject 16",0.1214687
"5269",54,"S","SPF","subject 16",0.076918
"5270",55,"S","SPF","subject 16",-0.100421
"5271",56,"NS","SPF","subject 16",-0.0750602
"5272",57,"NS","SPF","subject 16",0.2572532
"5273",58,"NS","SPF","subject 16",-0.110916
"5274",59,"NS","SPF","subject 16",-0.113855
"5275",60,"NS","SPF","subject 16",-0.0661368
"5276",61,"S","SPF","subject 16",-0.0308297
"5277",62,"S","SPF","subject 16",0.019479
"5278",63,"S","SPF","subject 16",0.0966085
"5279",64,"S","SPF","subject 16",0.142826
"5280",65,"S","SPF","subject 16",-0.116322
"5281",66,"NS","SPF","subject 16",-0.0913612
"5282",67,"NS","SPF","subject 16",0.1713402
"5283",68,"NS","SPF","subject 16",0.006082
"5284",69,"NS","SPF","subject 16",-0.147777
"5285",70,"NS","SPF","subject 16",-0.0324175
"5286",71,"S","SPF","subject 16",-0.0585727
"5287",72,"S","SPF","subject 16",0.0065743
"5288",73,"S","SPF","subject 16",0.1231419
"5289",74,"S","SPF","subject 16",0.066791
"5290",75,"S","SPF","subject 16",0.00902700000000001
"5291",76,"NS","SPF","subject 16",-0.09298
"5292",77,"NS","SPF","subject 16",-0.0412094
"5293",78,"NS","SPF","subject 16",0.2076534
"5294",79,"NS","SPF","subject 16",-0.080971
"5295",80,"NS","SPF","subject 16",-0.052866
"5296",81,"S","SPF","subject 16",-0.0930633
"5297",82,"S","SPF","subject 16",-0.0114877
"5298",83,"S","SPF","subject 16",0.0362889
"5299",84,"S","SPF","subject 16",-0.00158879999999999
"5300",85,"S","SPF","subject 16",0.1706549
"5301",86,"NS","SPF","subject 16",-0.055822
"5302",87,"NS","SPF","subject 16",-0.090516
"5303",88,"NS","SPF","subject 16",0.00594900000000001
"5304",89,"NS","SPF","subject 16",0.246605
"5305",90,"NS","SPF","subject 16",-0.17718
"5306",91,"S","SPF","subject 16",-0.083892
"5307",92,"S","SPF","subject 16",-0.0689179
"5308",93,"S","SPF","subject 16",0.0370829
"5309",94,"S","SPF","subject 16",0.000384900000000007
"5310",95,"S","SPF","subject 16",0.1662901
"5311",96,"NS","SPF","subject 16",0.03136
"5312",97,"NS","SPF","subject 16",-0.131454
"5313",98,"NS","SPF","subject 16",-0.028349
"5314",99,"NS","SPF","subject 16",0.190857
"5315",100,"NS","SPF","subject 16",-0.086607
"5316",101,"S","SPF","subject 16",-0.080451
"5317",102,"S","SPF","subject 16",-0.0824984
"5318",103,"S","SPF","subject 16",0.0024852
"5319",104,"S","SPF","subject 16",-0.006147
"5320",105,"S","SPF","subject 16",0.0337144
"5321",106,"NS","SPF","subject 16",0.2201958
"5322",107,"NS","SPF","subject 16",-0.079795
"5323",108,"NS","SPF","subject 16",-0.105577
"5324",109,"NS","SPF","subject 16",-0.0373995
"5325",110,"NS","SPF","subject 16",0.3080635
"5326",111,"S","SPF","subject 16",-0.215406
"5327",112,"S","SPF","subject 16",-0.0838229
"5328",113,"S","SPF","subject 16",-0.0472869
"5329",114,"S","SPF","subject 16",-0.0136846
"5330",115,"S","SPF","subject 16",0.0072871
"5331",116,"NS","SPF","subject 16",0.1770613
"5332",117,"NS","SPF","subject 16",0.035827
"5333",118,"NS","SPF","subject 16",-0.103095
"5334",119,"NS","SPF","subject 16",-0.0557579
"5335",120,"NS","SPF","subject 16",0.2051229
"5336",121,"S","SPF","subject 16",-0.043736
"5337",122,"S","SPF","subject 16",-0.11321
"5338",123,"S","SPF","subject 16",-0.0741104
"5339",124,"S","SPF","subject 16",-0.0263094
"5340",125,"S","SPF","subject 16",0.0197248
"5341",126,"NS","SPF","subject 16",0.078496
"5342",127,"NS","SPF","subject 16",0.114873
"5343",128,"NS","SPF","subject 16",-0.056568
"5344",129,"NS","SPF","subject 16",-0.059272
"5345",130,"NS","SPF","subject 16",-0.011852
"5346",131,"S","SPF","subject 16",0.214862
"5347",132,"S","SPF","subject 16",-0.133462
"5348",133,"S","SPF","subject 16",-0.1301969
"5349",134,"S","SPF","subject 16",-0.0492826
"5350",135,"S","SPF","subject 16",-0.000815099999999999
"5351",136,"NS","SPF","subject 16",0.0223748
"5352",137,"NS","SPF","subject 16",0.1627718
"5353",138,"NS","SPF","subject 16",0.029122
"5354",139,"NS","SPF","subject 16",-0.118153
"5355",140,"NS","SPF","subject 16",-0.0564084
"5356",141,"S","SPF","subject 16",0.2739914
"5357",142,"S","SPF","subject 16",-0.15862
"5358",143,"S","SPF","subject 16",-0.030058
"5359",144,"S","SPF","subject 16",-0.056414
"5360",145,"S","SPF","subject 16",-0.0590129
"5361",146,"NS","SPF","subject 16",-0.0107241
"5362",147,"NS","SPF","subject 16",0.125409
"5363",148,"NS","SPF","subject 16",0.122835
"5364",149,"NS","SPF","subject 16",-0.090646
"5365",1,"S","SPF","subject 17",-0.179519
"5366",2,"S","SPF","subject 17",0.501569
"5367",3,"S","SPF","subject 17",-0.5477861
"5368",4,"S","SPF","subject 17",0.2488681
"5369",5,"S","SPF","subject 17",-0.098425
"5370",6,"NS","SPF","subject 17",0.032945
"5371",7,"NS","SPF","subject 17",3.199914
"5372",8,"NS","SPF","subject 17",0.37438
"5373",9,"NS","SPF","subject 17",-1.14629
"5374",10,"NS","SPF","subject 17",0.0620600000000002
"5375",11,"S","SPF","subject 17",-1.890548
"5376",12,"S","SPF","subject 17",-0.584962
"5377",13,"S","SPF","subject 17",0.574649
"5378",14,"S","SPF","subject 17",-0.1647
"5379",15,"S","SPF","subject 17",-0.450507
"5380",16,"NS","SPF","subject 17",-0.143965
"5381",17,"NS","SPF","subject 17",0.015378
"5382",18,"NS","SPF","subject 17",0.266313
"5383",19,"NS","SPF","subject 17",-0.15573
"5384",20,"NS","SPF","subject 17",0.02242
"5385",21,"S","SPF","subject 17",-0.050896
"5386",22,"S","SPF","subject 17",-0.016077
"5387",23,"S","SPF","subject 17",0.005134
"5388",24,"S","SPF","subject 17",0.028156
"5389",25,"S","SPF","subject 17",-0.036832
"5390",26,"NS","SPF","subject 17",-0.1172096
"5391",27,"NS","SPF","subject 17",0.0349405
"5392",28,"NS","SPF","subject 17",0.0502121
"5393",29,"NS","SPF","subject 17",-0.0469782
"5394",30,"NS","SPF","subject 17",-0.0136326
"5395",31,"S","SPF","subject 17",0.0826608
"5396",32,"S","SPF","subject 17",-0.047258
"5397",33,"S","SPF","subject 17",0.152579
"5398",34,"S","SPF","subject 17",-0.069204
"5399",35,"S","SPF","subject 17",-0.069982
"5400",36,"NS","SPF","subject 17",4.601259
"5401",37,"NS","SPF","subject 17",1.17181
"5402",38,"NS","SPF","subject 17",-2.23385
"5403",39,"NS","SPF","subject 17",-2.784834
"5404",40,"NS","SPF","subject 17",0.808064
"5405",41,"S","SPF","subject 17",-0.40816
"5406",42,"S","SPF","subject 17",-0.297414
"5407",43,"S","SPF","subject 17",-0.694597
"5408",44,"S","SPF","subject 17",-0.080701
"5409",45,"S","SPF","subject 17",0.036526
"5410",46,"NS","SPF","subject 17",-0.040574
"5411",47,"NS","SPF","subject 17",-0.021639
"5412",48,"NS","SPF","subject 17",-0.1291516
"5413",49,"NS","SPF","subject 17",0.0152658
"5414",50,"NS","SPF","subject 17",0.0021124
"5415",51,"S","SPF","subject 17",-0.0351362
"5416",52,"S","SPF","subject 17",0.0491419
"5417",53,"S","SPF","subject 17",0.00940039999999999
"5418",54,"S","SPF","subject 17",0.0336833
"5419",55,"S","SPF","subject 17",0.025268
"5420",56,"NS","SPF","subject 17",-0.0608356
"5421",57,"NS","SPF","subject 17",0.0512456
"5422",58,"NS","SPF","subject 17",0.014558
"5423",59,"NS","SPF","subject 17",-0.0887215
"5424",60,"NS","SPF","subject 17",1.9877385
"5425",61,"S","SPF","subject 17",1.48061
"5426",62,"S","SPF","subject 17",2.29323
"5427",63,"S","SPF","subject 17",2.39517
"5428",64,"S","SPF","subject 17",-1.68452
"5429",65,"S","SPF","subject 17",-3.24228
"5430",66,"NS","SPF","subject 17",-2.2003
"5431",67,"NS","SPF","subject 17",-0.864147
"5432",68,"NS","SPF","subject 17",0.128334
"5433",69,"NS","SPF","subject 17",-0.026289
"5434",70,"NS","SPF","subject 17",0.774432
"5435",71,"S","SPF","subject 17",-0.04019
"5436",72,"S","SPF","subject 17",0.05531
"5437",73,"S","SPF","subject 17",-0.127064
"5438",74,"S","SPF","subject 17",-0.556748
"5439",75,"S","SPF","subject 17",0.00385199999999997
"5440",76,"NS","SPF","subject 17",-0.192429
"5441",77,"NS","SPF","subject 17",-0.106737
"5442",78,"NS","SPF","subject 17",1.593156
"5443",79,"NS","SPF","subject 17",0.58313
"5444",80,"NS","SPF","subject 17",-0.70535
"5445",81,"S","SPF","subject 17",0.16351
"5446",82,"S","SPF","subject 17",5.99804
"5447",83,"S","SPF","subject 17",2.96848
"5448",84,"S","SPF","subject 17",-3.88926
"5449",85,"S","SPF","subject 17",-3.79231
"5450",86,"NS","SPF","subject 17",-2.202136
"5451",87,"NS","SPF","subject 17",-0.367979
"5452",88,"NS","SPF","subject 17",0.129478
"5453",89,"NS","SPF","subject 17",-0.240663
"5454",90,"NS","SPF","subject 17",-0.240278
"5455",91,"S","SPF","subject 17",-0.030085
"5456",92,"S","SPF","subject 17",-0.0236596
"5457",93,"S","SPF","subject 17",0.0666056
"5458",94,"S","SPF","subject 17",-0.019721
"5459",95,"S","SPF","subject 17",0.106114
"5460",96,"NS","SPF","subject 17",-0.073866
"5461",97,"NS","SPF","subject 17",0.00415099999999999
"5462",98,"NS","SPF","subject 17",-0.071149
"5463",99,"NS","SPF","subject 17",0.236475
"5464",100,"NS","SPF","subject 17",-0.21844
"5465",101,"S","SPF","subject 17",-0.004802
"5466",102,"S","SPF","subject 17",0.067929
"5467",103,"S","SPF","subject 17",-0.02464
"5468",104,"S","SPF","subject 17",0.02446
"5469",105,"S","SPF","subject 17",2.417606
"5470",106,"NS","SPF","subject 17",1.64421
"5471",107,"NS","SPF","subject 17",0.30198
"5472",108,"NS","SPF","subject 17",-0.73376
"5473",109,"NS","SPF","subject 17",-1.9113
"5474",110,"NS","SPF","subject 17",2.99438
"5475",111,"S","SPF","subject 17",2.2062
"5476",112,"S","SPF","subject 17",-3.70654
"5477",113,"S","SPF","subject 17",-2.470058
"5478",114,"S","SPF","subject 17",0.375218
"5479",115,"S","SPF","subject 17",0.13462
"5480",116,"NS","SPF","subject 17",0.0487299999999999
"5481",117,"NS","SPF","subject 17",-0.613464
"5482",118,"NS","SPF","subject 17",-0.589192
"5483",119,"NS","SPF","subject 17",-0.144416
"5484",120,"NS","SPF","subject 17",-0.010079
"5485",121,"S","SPF","subject 17",-0.039434
"5486",122,"S","SPF","subject 17",0.0116116
"5487",123,"S","SPF","subject 17",-0.044663
"5488",124,"S","SPF","subject 17",0.0027846
"5489",125,"S","SPF","subject 17",-0.0111535
"5490",126,"NS","SPF","subject 17",0.0340206
"5491",127,"NS","SPF","subject 17",-0.0144014
"5492",128,"NS","SPF","subject 17",-0.0311194
"5493",129,"NS","SPF","subject 17",-0.0133704
"5494",130,"NS","SPF","subject 17",0.0551292
"5495",131,"S","SPF","subject 17",1.0145567
"5496",132,"S","SPF","subject 17",0.79849
"5497",133,"S","SPF","subject 17",1.58347
"5498",134,"S","SPF","subject 17",3.03269
"5499",135,"S","SPF","subject 17",-1.5101
"5500",136,"NS","SPF","subject 17",-1.27498
"5501",137,"NS","SPF","subject 17",1.07755
"5502",138,"NS","SPF","subject 17",-0.81985
"5503",139,"NS","SPF","subject 17",-1.2447
"5504",140,"NS","SPF","subject 17",1.17999
"5505",141,"S","SPF","subject 17",1.44278
"5506",142,"S","SPF","subject 17",1.72093
"5507",143,"S","SPF","subject 17",-2.59435
"5508",144,"S","SPF","subject 17",-2.09317
"5509",145,"S","SPF","subject 17",-1.675644
"5510",146,"NS","SPF","subject 17",-0.362433
"5511",147,"NS","SPF","subject 17",0.017924
"5512",148,"NS","SPF","subject 17",-0.059875
"5513",149,"NS","SPF","subject 17",0.013307
"5514",1,"S","SPF","subject 18",0.28806
"5515",2,"S","SPF","subject 18",0.89875
"5516",3,"S","SPF","subject 18",-2.45259
"5517",4,"S","SPF","subject 18",1.02664
"5518",5,"S","SPF","subject 18",0.55649
"5519",6,"NS","SPF","subject 18",-0.87933
"5520",7,"NS","SPF","subject 18",-0.912877
"5521",8,"NS","SPF","subject 18",4.180807
"5522",9,"NS","SPF","subject 18",3.49103
"5523",10,"NS","SPF","subject 18",-0.0210799999999995
"5524",11,"S","SPF","subject 18",-1.12675
"5525",12,"S","SPF","subject 18",-4.48529
"5526",13,"S","SPF","subject 18",-1.64646
"5527",14,"S","SPF","subject 18",0.4988
"5528",15,"S","SPF","subject 18",-0.963583
"5529",16,"NS","SPF","subject 18",-0.639234
"5530",17,"NS","SPF","subject 18",-0.124737
"5531",18,"NS","SPF","subject 18",0.093406
"5532",19,"NS","SPF","subject 18",-0.106763
"5533",20,"NS","SPF","subject 18",-0.018711
"5534",21,"S","SPF","subject 18",-0.002017
"5535",22,"S","SPF","subject 18",0.558057
"5536",23,"S","SPF","subject 18",-0.169793
"5537",24,"S","SPF","subject 18",-0.218164
"5538",25,"S","SPF","subject 18",-0.1806622
"5539",26,"NS","SPF","subject 18",0.8119192
"5540",27,"NS","SPF","subject 18",-0.471498
"5541",28,"NS","SPF","subject 18",-0.228511
"5542",29,"NS","SPF","subject 18",-0.144546
"5543",30,"NS","SPF","subject 18",-0.0087883
"5544",31,"S","SPF","subject 18",0.0047513
"5545",32,"S","SPF","subject 18",0.250537
"5546",33,"S","SPF","subject 18",0.346639
"5547",34,"S","SPF","subject 18",-0.310856
"5548",35,"S","SPF","subject 18",0.966164
"5549",36,"NS","SPF","subject 18",1.16132
"5550",37,"NS","SPF","subject 18",-0.81068
"5551",38,"NS","SPF","subject 18",-0.59803
"5552",39,"NS","SPF","subject 18",-0.182379
"5553",40,"NS","SPF","subject 18",1.429079
"5554",41,"S","SPF","subject 18",0.75477
"5555",42,"S","SPF","subject 18",0.000129999999999963
"5556",43,"S","SPF","subject 18",-1.6898
"5557",44,"S","SPF","subject 18",-0.56282
"5558",45,"S","SPF","subject 18",-0.19384
"5559",46,"NS","SPF","subject 18",0.051697
"5560",47,"NS","SPF","subject 18",1.247953
"5561",48,"NS","SPF","subject 18",0.30286
"5562",49,"NS","SPF","subject 18",0.74409
"5563",50,"NS","SPF","subject 18",4.35846
"5564",51,"S","SPF","subject 18",-1.49625
"5565",52,"S","SPF","subject 18",-3.49384
"5566",53,"S","SPF","subject 18",-0.79267
"5567",54,"S","SPF","subject 18",-0.864059
"5568",55,"S","SPF","subject 18",0.145333
"5569",56,"NS","SPF","subject 18",-0.319233
"5570",57,"NS","SPF","subject 18",0.341017
"5571",58,"NS","SPF","subject 18",-0.345722
"5572",59,"NS","SPF","subject 18",-0.116241
"5573",60,"NS","SPF","subject 18",-0.260733
"5574",61,"S","SPF","subject 18",0.007674
"5575",62,"S","SPF","subject 18",0.00789399999999998
"5576",63,"S","SPF","subject 18",0.038846
"5577",64,"S","SPF","subject 18",0.386957
"5578",65,"S","SPF","subject 18",-0.089942
"5579",66,"NS","SPF","subject 18",-0.136051
"5580",67,"NS","SPF","subject 18",1.5502
"5581",68,"NS","SPF","subject 18",0.95038
"5582",69,"NS","SPF","subject 18",-0.78468
"5583",70,"NS","SPF","subject 18",0.54681
"5584",71,"S","SPF","subject 18",-1.00197
"5585",72,"S","SPF","subject 18",-0.803104
"5586",73,"S","SPF","subject 18",-0.048053
"5587",74,"S","SPF","subject 18",1.266507
"5588",75,"S","SPF","subject 18",-0.47068
"5589",76,"NS","SPF","subject 18",2.82828
"5590",77,"NS","SPF","subject 18",-0.86529
"5591",78,"NS","SPF","subject 18",-1.71513
"5592",79,"NS","SPF","subject 18",0.87557
"5593",80,"NS","SPF","subject 18",0.45023
"5594",81,"S","SPF","subject 18",-1.02887
"5595",82,"S","SPF","subject 18",-1.289389
"5596",83,"S","SPF","subject 18",-0.345742
"5597",84,"S","SPF","subject 18",0.262089
"5598",85,"S","SPF","subject 18",0.0598230000000001
"5599",86,"NS","SPF","subject 18",-0.217219
"5600",87,"NS","SPF","subject 18",-0.194584
"5601",88,"NS","SPF","subject 18",-0.2708896
"5602",89,"NS","SPF","subject 18",1.1937816
"5603",90,"NS","SPF","subject 18",-0.1678
"5604",91,"S","SPF","subject 18",-0.248657
"5605",92,"S","SPF","subject 18",-0.025524
"5606",93,"S","SPF","subject 18",0.139216
